attack_family,url,score,predicted
mixed_case,HTTPS://YAHOOCONFIGURATION0.WIXSITE.COM/HTML,0.5209358426734108,1
mixed_case,HTTPS://DOCS.GOOGLE.COM/FORMS/D/E/1FAIPQLSC-NV7QLZ6JG_Y9ZE5K9DS_KZO8HYELURB5J5VEVE1Q4JKIWQ/VIEWFORM?USP=SEND_FORM,0.5081020069235865,1
mixed_case,HTTPS://SHT.MOE/ZMRWW,0.3856956614904261,0
mixed_case,HTTPS://WWW.OMAHANEWSBULLETIN.COM,0.13499131745574994,0
mixed_case,HTTPS://BJBBW6.WIXSITE.COM/MY-SITE-2,0.3685404871763029,0
mixed_case,HTTPS://TCPW7MWM.DREAMWP.COM/AUTH,0.3441170718811263,0
mixed_case,HTTP://WWW.GREEAIRCONDITION.COM,0.9616639511402507,1
mixed_case,HTTPS://DN75852739.WIXSITE.COM/MY-SITE,0.684826139197804,1
mixed_case,HTTP://43.153.207.103/V3/SIGNIN/IDENTIFIER?DSH=S-16339560%3A1679418180081355&AMP%3BFOLLOWUP=HTTPS%3A%2F%2FACCOUNTS.GOOGLE.COM%2F%3F&AMP%3BIFKV=AWNOGHEDJEEZLXXCUKYOBIKKSRLSKKBB8NAFTYMOJF2PWIKAB-MD99NJ9VZJMESHC1TRPQXMZ-T9&AMP%3BPASSIVE=1209600&AMP%3BXREALIP=107.178.200.216&CONTINUE=HTTPS%3A%2F%2FACCOUNTS.GOOGLE.COM%2F%3F&XREALIP=107.21.207.171&FLOWNAME=WEBLITESIGNIN&FLOWENTRY=SERVICELOGIN&IFKV=AWNOGHDKBQ5_BCBCS7T_JBBB9KH3TXPCQOMJBJVTODOOLKFRAGLNQNBWSICQNUYMO66JB13FVSXV,0.9983268357959473,1
mixed_case,HTTP://WWW.UZDARAKCHI.COM,0.9426033111403932,1
mixed_case,HTTPS://MAIL-105744.SQUARE.SITE/,0.7295607645065182,1
mixed_case,HTTPS://WWW.EKNI-NCT.EKINT.LULHBC.TOP/LOAD.PHP,0.9314185340464839,1
mixed_case,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1GINBNLPVT7KPFNOG9A68FQMN7K3AIVUI,0.3620022596287951,0
mixed_case,HTTP://WWW.OMWOWXISU.GQ,0.9827695820652934,1
mixed_case,HTTP://WWW.ASYMMETRICFILE.BLOGSPOT.COM,0.970820811214913,1
mixed_case,HTTP://WWW.INBOUNDMAG.COM,0.9426033111403932,1
mixed_case,HTTP://WWW.PDNW.NOWURL.FUN,0.9538835338268467,1
mixed_case,HTTPS://E.VG/24BPER,0.7636219800394902,1
mixed_case,HTTPS://NOVO-SICREDI-BLACK.COM/?PAGE=HOME&AMP;A=208A545D9C9920E5B82164095EF319BAD2175DC5SECURE2158133160D9D280AFD9BAA68AC7D4411E4DFA5AACCESS&AMP;B=C307F85EF63C038DB5451A1042F6F71035959E14SECUREB88A92FFF52F9BEF397D01A21EBE53836DCF62FBACCESS&AMP;C=4B5A9AFCEE2770F60FDA9BE064592B20A861A360SECURE9C2ABCAA953117131AA7425287BB7855C77D94E9ACCESS,0.9708406626000219,1
mixed_case,HTTP://SMARTDAPPSAUTHONLINE.COM,0.9124310221199046,1
mixed_case,HTTP://WWW.HELPDESK.AUTODEFRAGAPP.COM,0.9473782901772964,1
mixed_case,HTTP://WWW.REVOADADEMALANDRO.TOP,0.986713929453184,1
mixed_case,HTTP://WWW.HIPHOPECONOMICDEVELOPMENT.COM,0.9513457629241483,1
mixed_case,HTTPS://OUNT.THEJEWTANGCLAN.COM/JP.PHP,0.23998030731052272,0
mixed_case,HTTPS://FATURARENNERSOLUCOESWEB.COM/LOGIN/SEGURANCA.PHP,0.5451150989197461,1
mixed_case,HTTP://WWW.NVDH.NOWURL.FUN,0.9538835338268467,1
mixed_case,HTTP://WWW.MAILSERVICES.PYTHONANYWHERE.COM,0.9707998164615093,1
mixed_case,HTTPS://DOCS.GOOGLE.COM/PRESENTATION/D/E/2PACX-1VQP1BS7PP2GUHIDDNANCI5T_ELOBEVUP6MR14V_LLAXFA_35LNJ_GD57IUZQ91RM4XIOXGT3RSTSQQU/PUB?START=FALSE&LOOP=FALSE&DELAYMS=3000&SLIDE=ID.P,0.5460396832126553,1
mixed_case,HTTPS://ARNAZ0N.TGFDW.TOP/AP/SIGNIN,0.8830676470697949,1
mixed_case,HTTP://WWW.XSITES-DEV.XYZ,0.9859542522981615,1
mixed_case,HTTP://WWW.CRYPTOBARA.COM,0.945868725735276,1
mixed_case,HTTP://WWW.ANCIENT-PARROT-9.LOCA.LT,0.9698069693940308,1
mixed_case,HTTP://WWW.WANGLUOJIUMINGJINGLI.ORG,0.9337762716649104,1
mixed_case,HTTP://WWW.RANDKEY-1301476296.COS.AP-MUMBAI.MYQCLOUD.COM,0.9904793285584315,1
mixed_case,HTTP://UNISWAPLENDWAP.TOP,0.9890838876783713,1
mixed_case,HTTPS://LATE-DINGOS-SUFFER-209-127-18-151.LOCA.LT/,0.9174750709607788,1
mixed_case,HTTP://WWW.RATLITTONRIGH.COM,0.9478931645798697,1
mixed_case,HTTP://WWW.ADRD.XIAXIAB.COM,0.9667893026038572,1
mixed_case,HTTP://WWW.SANARADYAB.IR,0.9403148760059441,1
mixed_case,HTTP://WWW.PHLHJK.CANNCA.SHOP,0.9527843142473336,1
mixed_case,HTTPS://LIZC2F3.MYPORTFOLIO.COM/,0.4727713606622019,1
mixed_case,HTTPS://CHRISTENSENGROUPINSURANCE.MYPORTFOLIO.COM/,0.5877238388608642,1
mixed_case,HTTP://WWW.BRUIDSFOTOGRAFIE-BREDA.NL,0.944863981239504,1
mixed_case,HTTP://WWW.ORIGINPRODUCTS.XYZ,0.9840182834917061,1
mixed_case,HTTP://WWW.TALKISCHEAP.CO.ZA,0.9641836753723185,1
mixed_case,HTTP://WWW.UNIVERSALBUMPKEYS.COM,0.9478320198204078,1
mixed_case,HTTP://WWW.PICNICAPP.CO.UK,0.9466249554667796,1
mixed_case,HTTP://WWW.PERFORMANCEACADEMIA.COM.BR,0.9442193868262828,1
mixed_case,HTTP://WWW.CQ.TQOMZ.COM,0.9578010132858701,1
mixed_case,HTTP://WWW.FLIGHTZY.BID,0.9387912566081565,1
mixed_case,HTTPS://DOCS.GOOGLE.COM/FORMS/D/E/1FAIPQLSEHT4CDLTKAD8967JJARCB5NAFONBAW3DTPYNTH9MDK94HF-Q/VIEWFORM?USP=SEND_FORM,0.5513633177976949,1
mixed_case,HTTPS://AUTOFIELDINDIA.COM/OB,0.41496835068603904,0
mixed_case,HTTP://SEGUROLTAU.ATSNX.COM/,0.9504329459225819,1
mixed_case,HTTP://WWW.SERVER1FERMO.EXODUS.CONNEXXA.IT,0.9856364597209527,1
mixed_case,HTTPS://WWW.NETFLIX-VN.COM,0.3874325421624945,0
mixed_case,HTTP://WWW.REPO.DO-CU.SITE,0.9623996689819441,1
mixed_case,HTTP://WWW.LIVE-COM.GQ,0.9840937417958978,1
mixed_case,HTTP://WWW.JRAT.IO,0.9251030781633756,1
mixed_case,HTTP://WWW.IREDL.ML,0.9854653413867401,1
mixed_case,HTTPS://REVIEW-DOCU.MYPORTFOLIO.COM/,0.44517045476523515,0
mixed_case,HTTP://WWW.K8381.COM,0.9647479071061363,1
mixed_case,HTTP://WWW.CHROMEPERFECTION.COM,0.9448926057882916,1
mixed_case,HTTP://WWW.111XXXXX.COM,0.9697608833776649,1
mixed_case,HTTP://ATT-101435-107378.SQUARE.SITE/,0.9720832550560956,1
mixed_case,HTTP://WWW.HBAA.LAW,0.9360599745892326,1
mixed_case,HTTP://WWW.ENTOURAGEAID.COM,0.9628748218331673,1
mixed_case,HTTP://WWW.SERVERANYWHERE.CF,0.9830929629678543,1
mixed_case,HTTP://WWW.SALESFORCESUPPORTS.COM,0.9491909560159894,1
mixed_case,HTTP://ETHEREUM-CHE.COM,0.9357896604750101,1
mixed_case,HTTP://WWW.TRKPS.COM,0.9358220404665012,1
mixed_case,HTTP://WWW.DYNAMIC-DNS.NET,0.9567987452746891,1
mixed_case,HTTP://WWW.MBMB99.COM,0.9673388683030449,1
mixed_case,HTTP://WWW.MICHKATRAVEL.COM,0.9470650556358347,1
mixed_case,HTTP://WWW.2WW.ME,0.9517143247271399,1
mixed_case,HTTP://WWW.KRAWANGAN.COM,0.9440605558889559,1
mixed_case,HTTP://WWW.METEOPROG.NS01.US,0.961797081138269,1
mixed_case,HTTP://WWW.AMAZCAOM-CO-JP.AMAOZEON.CHALVSHE.TOP/,0.9902555983580615,1
mixed_case,HTTP://WWW.ADISCUSION.COM,0.9546995037297925,1
mixed_case,HTTP://WWW.PANORAMA-OTEL.RU,0.9794220122833034,1
mixed_case,HTTP://WWW.WILDCARD.REPETA.COM.AU,0.9569248937242323,1
mixed_case,HTTPS://ATTCOM-109199.SQUARE.SITE/,0.7465863942089904,1
mixed_case,HTTP://WWW.LBERTUSSBAU.COM,0.943749612170284,1
mixed_case,HTTP://WWW.KAKAO.NET-ALL.WEBSITE,0.9559318378161066,1
mixed_case,HTTP://WWW.AXLETIME.COM,0.9321081816481878,1
mixed_case,HTTP://WWW.SHPK-SANAIR.GQ,0.9886164853910235,1
mixed_case,HTTPS://SUSANGERD.IR/REFCHECK/OLD.HTML,0.32506188596263746,0
mixed_case,HTTPS://ZENOBRANDS33.WIXSITE.COM/MY-SITE,0.4579668011982269,0
mixed_case,HTTP://WWW.GREENPHOENIX.XYZ,0.9647732204543813,1
mixed_case,HTTP://WWW.TALLYANDFIN.COM,0.9470969723710247,1
mixed_case,HTTP://WWW.SENA-PEYGRI.CF,0.9843638450931282,1
mixed_case,HTTP://CONFIRMARCREDITOLTAU.ATSNX.COM/?I=1,0.9442454452143622,1
mixed_case,HTTP://WORK4HOME.CO.ZA/ADMIN/1CB-47C22-B778A6B-70E64D1225C1FEF51/ENFORCER/LOGIN.PHP,0.8702595973656397,1
mixed_case,HTTPS://TCOMMANDERDCD7.MYPORTFOLIO.COM/,0.5265558677877856,1
mixed_case,HTTP://WWW.211205.TOP,0.9929434473580612,1
mixed_case,HTTP://WWW.KHMEROSJA.NET,0.9440605558889559,1
mixed_case,HTTP://WWW.6.DUOGZ.COM,0.9673388610811813,1
mixed_case,HTTPS://SITES.GOOGLE.COM/VIEW/NECROLOGIEINFOSFRORAVOCAL/ACCUEIL,0.33333275108251326,0
mixed_case,HTTPS://ADTTNETAGADFAR.SQUARE.SITE/,0.2450536650799974,0
mixed_case,HTTP://WWW.WATERHOUSECLEANING.CO.UK,0.9430954331264294,1
mixed_case,HTTP://WWW.RYSSTADSYLV.NO,0.943565913755178,1
mixed_case,HTTP://WWW.DREAMPORTALZ.US,0.9595160880179543,1
mixed_case,HTTP://WWW.888ANDRO.NET,0.9362002043791218,1
mixed_case,HTTP://VERIFYSUP02218115112022.RF.GD/,0.96548913347925,1
mixed_case,HTTPS://AMOEN.YE958.COM/JP,0.3413898871059601,0
mixed_case,HTTP://WWW.PBHACK.RU,0.9853444460052249,1
mixed_case,HTTP://WWW.OFFICE-FONTS.HEROKUAPP.COM,0.977219853306068,1
mixed_case,HTTP://WWW.HEALTHYMACHINERY.COM,0.9489867390332389,1
mixed_case,HTTP://WWW.STACKSPAY.COM,0.9418131736783453,1
mixed_case,HTTPS://DOCS.GOOGLE.COM/PRESENTATION/D/E/2PACX-1VTNQM2U8SHVHQGTYOG36ZYXJJWMEIQC2Y9YXURMF80C9KIJVZEYCQSUQEXDZVH8RK1B5B1FLUBEND6L/PUB?START=FALSE&LOOP=FALSE&DELAYMS=3000&SLIDE=ID.P,0.5865429199240246,1
mixed_case,HTTP://WWW.AMAZCEOM-CO-JP.AMACZEON.CHATDOUYIN.TOP/,0.9895713748759677,1
mixed_case,HTTP://WWW.PRECISIONMECHANICAL.ORG,0.9079507341791186,1
mixed_case,HTTP://WWW.FOTOS.LC,0.933981276299443,1
mixed_case,HTTP://WWW.DADSGETINTHEGAME.COM,0.9448926057882916,1
mixed_case,HTTP://WWW.3JE.SDYBV.COM,0.9684195269932168,1
mixed_case,HTTP://WWW.AUSAMEETINGS.COM,0.9582691105286918,1
mixed_case,HTTP://WWW.JS.CSAD.CC,0.9559856618141002,1
mixed_case,HTTP://WWW.LOTTOPLAYS.COM,0.945868725735276,1
mixed_case,HTTP://WWW.DOABLE.NL,0.936543756709457,1
mixed_case,HTTP://WWW.INDEKSONLINE.ORG,0.9270790634089066,1
mixed_case,HTTP://WWW.NAVERSERVICETEAM.COM,0.9467760190342119,1
mixed_case,HTTP://SWEETCEIDROGERBHIMLEA.TK/,0.987236291148192,1
mixed_case,HTTP://WWW.WEBPARTNER.FR,0.944772442128772,1
mixed_case,HTTP://WWW.EGGSUPGRILLFRANCHISE.COM,0.93674850259312,1
mixed_case,HTTP://LAVOZDELOSCENTAUROS.COM/,0.8860189878764722,1
mixed_case,HTTP://WWW.SGNATURN.COM,0.9451386660110661,1
mixed_case,HTTP://WALLETCONNECTLIVE.BLOGSPOT.COM,0.9066593097797426,1
mixed_case,HTTPS://LINK.TKILEF.TOP,0.22961753663451284,0
mixed_case,HTTP://WWW.SARTCO-IR.COM,0.9535875118338424,1
mixed_case,HTTP://WWW.POX23.IO,0.931675650853095,1
mixed_case,HTTP://WWW.SBDGB.COM,0.9358220404665012,1
mixed_case,HTTP://WWW.SENSEYE.IKWB.COM,0.9529511461742567,1
mixed_case,HTTPS://WWW.MOMEYKLTE.CATTACA.COM/SONN/CLIENT/INDEX_SP.HTML,0.3829149409201077,0
mixed_case,HTTP://DOC-METAMASK.RF.GD,0.9534471452219544,1
mixed_case,HTTP://WWW.TIMOLEARY.CO.UK,0.9409922097548439,1
mixed_case,HTTP://WWW.AFILIADOSILVA.COM,0.9626375592659209,1
mixed_case,HTTP://WWW.EBLAGH-R.ML,0.9883463820937932,1
mixed_case,HTTPS://ATT-102722-106593SERVCERBUSINESS.SQUARE.SITE/,0.9193134292890652,1
mixed_case,HTTP://WWW.HANDYMAN.MACLEANNSW.COM,0.9537061195991032,1
mixed_case,HTTP://TURNAROUNDSUPPORT.CO.ZA/KUNDENKONTO/INDEXX.HTML,0.8244258182903768,1
mixed_case,HTTP://WWW.DATENBANK.MOBI,0.9451568394954599,1
mixed_case,HTTPS://ATTLOGINPAGE-MAILERLINK.SQUARE.SITE/,0.8443876512201893,1
mixed_case,HTTP://WWW.TZUZSYFD.NET,0.9387912566081565,1
mixed_case,HTTPS://ATT-MAIL-104057.SQUARE.SITE/,0.8134099662486423,1
mixed_case,HTTP://WWW.DAXBERGER.AT,0.9443492217469066,1
mixed_case,HTTPS://FLADESTATEINS.COM/08131E57-E230-465B-BB5E-840B8AF30EC4,0.8392633635768922,1
mixed_case,HTTPS://POLD.BUILDERALLWPPRO.COM/WP-CONTENT/PLUGINS/R/TRACKING/FV5EJH/DETAILS.PHP,0.5735403082698413,1
mixed_case,HTTP://WWW.DELPHI3135.GORODOK.NET,0.9641631448321648,1
mixed_case,HTTP://WWW.GREENCOCO.ID,0.9397944579216763,1
mixed_case,HTTP://WWW.EBLAGH-HJ.ML,0.9884558760215716,1
mixed_case,HTTP://WWW.115.AT,0.9671438872233956,1
mixed_case,HTTPS://ALLEGROIOKALNIE7INFO.67564534.XYZ/BDXL74CX?FROM_SMS=1,0.9347531576409651,1
mixed_case,HTTP://WWW.APP.IN-SPICY.COM,0.957816464065689,1
mixed_case,HTTP://WWW.RAKCTEN-CARB.OFHZUUE.CN/,0.9595658035843512,1
mixed_case,HTTPS://WWW.COSMOSWATER.IN/OTP.PHP,0.17017444218387837,0
mixed_case,HTTP://YEQK42T.SQUARE.SITE/,0.9382581905914884,1
mixed_case,HTTPS://MY-BUSINESS-103077.SQUARE.SITE/,0.8563675414786325,1
